Status,Material_Description,Material_Code,Code_Material,RK,Tahun,Created_On_SAP,No_Order,Batch,Batch_Ke,GB_Mesin_L1,GB_Mesin_L2,GB_Yield_Kg_L1,GB_Yield_Kg_L2,GB_Tanggal_CB_L1,GB_Tanggal_CB_L2,GB_Kadar_Air_L1,GB_Kadar_Air_L2,GB_Keterangan,GK_Mesin_L1,GK_Mesin_L2,GK_Yield_Kg_L1,GK_Yield_Kg_L2,GK_Tanggal_CK_L1,GK_Tanggal_CK_L2,GK_Keterangan,Cetak_Mesin,Cetak_Tgl_Mulai,Cetak_Tgl_Selesai,Cetak_Yield_Kg,Cetak_Pct_Teoritis,Cetak_Keterangan,Cetak_Total,Kemas_Mesin,Kemas_Tgl_Mulai,Kemas_Tgl_Selesai,Kemas_Yield_Blister,Kemas_Pct_Teoritis,Kemas_Keterangan,Kemas_Total,Kemul_Tambahan,Tgl_Kemul,Mesin_Sealing,Sealing,Forming,Hasil_Blister_Reject,Tablet_Rusak_Kg,Sampah_Cacahan_Kg,Blister_Kosong_Kg,Waste_Sedotan_Kg,Waste_Sample_IPC_Kg,GB_Kadar_Air_L1_num,GB_Kadar_Air_L2_num,GB_Yield_Total,GK_Yield_Total,Rasio_GK_GB,Total_Waste_Kg,Defect_Cetak,Defect_Kemas,Defect_Overall,Cetak_Durasi_Hari,Kemas_Durasi_Hari,Bulan_Produksi,Tahun_Produksi,GB_Kadar_Air_Mean
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-03-13 00:00:00,200105366.0,040134,11.0,CB1-1,CB LT 02,549.0,123.89,2024-03-22,2024-03-22,,3.62,SELESAI,CK1-1,CK2-1,560.12,452.6,2024-03-25,2024-03-26,SELESAI,F3090,2024-03-26,2024-03-27,977.0,0.961633103013839,Selesai,1.0,UPS 312,2024-04-02,2024-04-03,57788.0,0.9631333333333332,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.62,672.89,1012.72,1.5050305399099408,0.0,0,0,0,1.0,1.0,3.0,2024.0,3.62
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-03-13 00:00:00,200105367.0,040144,12.0,CB1-1,CB LT 02,559.0,125.19,2024-03-22,2024-03-22,,3.58,SELESAI,CK1-1,CK2-1,570.14,454.74,2024-03-25,2024-03-26,SELESAI,F3090,2024-03-27,2024-03-27,990.0,0.974428630484852,Selesai,1.0,UPS 310,2024-04-04,2024-04-04,58554.0,0.9759,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.58,684.19,1024.88,1.4979464768558441,0.0,0,0,0,0.0,0.0,3.0,2024.0,3.58
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-03-18 00:00:00,200105392.0,040394,13.0,CB1-1,CB LT 02,547.1,122.39,2024-03-25,2024-03-26,,3.55,SELESAI,CK1-1,CK3-1,558.52,451.98,2024-03-25,2024-03-26,SELESAI,R292F,2024-03-27,2024-03-28,982.0,0.966554459733459,Selesai,1.0,UPS 312,2024-04-03,2024-04-03,58077.0,0.96795,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.55,669.49,1010.5,1.5093578694229937,0.0,0,0,0,1.0,0.0,3.0,2024.0,3.55
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-03-18 00:00:00,200105393.0,040404,14.0,CB1-1,CB LT 02,547.2,122.27,2024-03-25,2024-03-26,,3.73,SELESAI,CK1-1,CK3-1,558.34,451.81,2024-03-26,2024-03-27,SELESAI,F3090,2024-03-27,2024-03-27,978.0,0.962617374357763,Selesai,1.0,UPS 312,2024-04-05,2024-04-05,57781.0,0.9630166666666666,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.73,669.47,1010.1500000000001,1.5088801589316923,0.0,0,0,0,0.0,0.0,3.0,2024.0,3.73
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-03-18 00:00:00,200105394.0,040414,15.0,CB1-1,CB LT 02,550.2,122.49,2024-03-25,2024-03-26,,3.57,SELESAI,CK1-1,CK3-1,561.38,452.06,2024-03-26,2024-03-27,SELESAI,F3090,2024-03-27,2024-03-28,980.0,0.964585917045611,Selesai,1.0,UPS 312,2024-04-03,2024-04-04,57957.0,0.96595,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.57,672.69,1013.44,1.506548335786172,0.0,0,0,0,1.0,1.0,3.0,2024.0,3.57
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-03-18 00:00:00,200105395.0,040424,16.0,CB1-1,CB LT 02,557.14,122.5,2024-03-25,2024-03-26,,3.72,SELESAI,CK1-1,CK1-1,568.3,452.0,2024-03-26,2024-03-27,SELESAI,R292F,2024-03-28,2024-03-28,990.0,0.974428630484852,Selesai,1.0,UPS 312,2024-04-05,2024-04-17,58549.0,0.9758166666666668,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.72,679.64,1020.3,1.5012359484432936,0.0,0,0,0,0.0,12.0,3.0,2024.0,3.72
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-03-18 00:00:00,200105396.0,040434,17.0,CB1-1,CB LT 02,547.2,123.7,2024-03-27,2024-03-27,,3.64,SELESAI,CK1-1,CK1-1,558.35,453.18,2024-03-27,2024-03-27,SELESAI,F3090,2024-03-28,2024-03-28,976.0,0.960648831669915,Selesai,1.0,UPS 312,2024-04-04,2024-04-04,57687.0,0.96145,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.64,670.9000000000001,1011.53,1.5077209718288864,0.0,0,0,0,0.0,0.0,3.0,2024.0,3.64
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-03-18 00:00:00,200105397.0,040444,18.0,CB1-1,CB LT 02,548.0,124.92,2024-03-27,2024-03-27,,3.69,SELESAI,CK3-1,CK1-1,559.12,454.06,2024-03-28,2024-03-27,SELESAI,R292F,2024-03-28,2024-04-01,984.0,0.968523002421308,Selesai,1.0,UPS 310,2024-04-05,2024-04-05,58180.0,0.9696666666666668,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.69,672.92,1013.1800000000001,1.5056470308506213,0.0,0,0,0,4.0,0.0,3.0,2024.0,3.69
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-03-18 00:00:00,200105398.0,040454,19.0,CB1-1,CB LT 02,547.8,124.2,2024-03-27,2024-03-27,,3.68,SELESAI,CK3-1,CK3-1,558.93,453.61,2024-03-28,2024-03-28,SELESAI,F3090,2024-03-28,2024-04-01,977.0,0.961633103013839,Selesai,1.0,UPS 312,2024-04-04,2024-04-05,57833.0,0.9638833333333332,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.68,672.0,1012.54,1.5067559523809524,0.0,0,0,0,4.0,1.0,3.0,2024.0,3.68
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-03-18 00:00:00,200105399.0,040464,20.0,CB1-1,CB LT 02,559.0,125.89,2024-03-27,2024-03-27,,3.72,SELESAI,CK3-1,CK3-1,570.08,455.35,2024-03-28,2024-03-28,SELESAI,R292F,2024-04-01,2024-04-02,994.0,0.978365715860548,Selesai,1.0,UPS 312,2024-04-17,2024-04-17,58696.0,0.9782666666666666,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.72,684.89,1025.43,1.4972185314430055,0.0,0,0,0,1.0,0.0,4.0,2024.0,3.72
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-03-18 00:00:00,200105420.0,040474,21.0,CB1-1,CB LT 02,547.2,126.38,2024-03-28,2024-03-27,,3.69,SELESAI,CK1-1,CK3-1,558.04,456.22,2024-03-28,2024-03-28,SELESAI,F3090,2024-04-01,2024-04-02,980.0,0.964585917045611,Selesai,1.0,UPS 312,2024-04-15,2024-04-15,58013.0,0.9668833333333332,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.69,673.58,1014.26,1.505775112087651,0.0,0,0,0,1.0,0.0,4.0,2024.0,3.69
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-03-18 00:00:00,200105421.0,040484,22.0,CB1-1,CB LT 02,548.0,122.5,2024-03-28,2024-03-28,,3.68,SELESAI,CK2-1,CK3-1,558.72,451.9,2024-04-01,2024-04-01,SELESAI,R292F,2024-04-02,2024-04-02,981.0,0.965570188389535,Selesai,1.0,UPS 310,2024-04-15,2024-04-18,57848.0,0.9641333333333332,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.68,670.5,1010.62,1.5072632363907532,0.0,0,0,0,0.0,3.0,4.0,2024.0,3.68
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-03-25 00:00:00,200105234.0,040824,23.0,CB1-1,CB LT 02,549.0,122.91,2024-03-28,2024-03-28,,3.67,SELESAI,CK2-1,CK3-1,560.2,452.27,2024-04-01,2024-04-01,SELESAI,F3090,2024-04-02,2024-04-02,987.0,0.97147581645308,Selesai,1.0,UPS 312,2024-04-17,2024-04-18,58380.0,0.973,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.67,671.91,1012.47,1.5068535964638123,0.0,0,0,0,0.0,1.0,4.0,2024.0,3.67
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-03-25 00:00:00,200105235.0,040834,24.0,CB1-1,CB LT 02,549.0,122.73,2024-03-28,2024-03-28,,3.67,SELESAI,CK2-1,CK3-1,560.2,452.39,2024-04-01,2024-04-01,SELESAI,R292F,2024-04-02,2024-04-03,984.0,0.968523002421308,Selesai,1.0,UPS 312,2024-04-18,2024-04-18,58071.0,0.96785,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.67,671.73,1012.59,1.50743602340226,0.0,0,0,0,1.0,0.0,4.0,2024.0,3.67
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-03-25 00:00:00,200105236.0,040844,25.0,CB1-1,CB LT 02,550.0,125.49,2024-03-28,2024-03-28,,3.4,SELESAI,CK2-1,CK1-1,555.32,455.06,2024-04-01,2024-04-02,SELESAI,F3090,2024-04-02,2024-04-03,982.0,0.966554459733459,Selesai,1.0,UPS 310,2024-04-15,2024-04-16,58039.0,0.9673166666666668,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.4,675.49,1010.3800000000001,1.4957734385409112,0.0,0,0,0,1.0,1.0,4.0,2024.0,3.4
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-03-25 00:00:00,200105237.0,040854,26.0,CB1-1,CB LT 02,551.2,125.51,2024-04-01,2024-03-28,,3.77,SELESAI,CK1-1,CK3-1,562.62,455.01,2024-04-02,2024-04-01,SELESAI,R292F,2024-04-03,2024-04-03,990.0,0.974428630484852,Selesai,1.0,UPS 310,2024-04-16,2024-04-16,58604.0,0.9767333333333332,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.77,676.71,1017.63,1.503790397659263,0.0,0,0,0,0.0,0.0,4.0,2024.0,3.77
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-03-25 00:00:00,200105238.0,040864,27.0,CB1-1,CB LT 02,549.84,123.34,2024-04-01,2024-04-01,,3.79,SELESAI,CK1-1,CK1-1,560.94,452.24,2024-04-02,2024-04-02,SELESAI,F3090,2024-04-03,2024-04-03,988.0,0.972460087797004,Selesai,1.0,UPS 312,2024-04-16,2024-04-16,58391.0,0.9731833333333332,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.79,673.1800000000001,1013.1800000000001,1.5050655099676162,0.0,0,0,0,0.0,0.0,4.0,2024.0,3.79
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-03-28 00:00:00,200105457.0,040984,28.0,CB1-1,CB LT 02,548.06,121.47,2024-04-02,2024-04-01,,3.78,SELESAI,CK1-1,CK1-1,559.12,451.1,2024-04-02,2024-04-02,SELESAI,R292F,2024-04-03,2024-04-04,982.0,0.966554459733459,Selesai,1.0,UPS 310,2024-04-16,2024-04-16,57990.0,0.9665,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.78,669.53,1010.22,1.5088494914342898,0.0,0,0,0,1.0,0.0,4.0,2024.0,3.78
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-03-28 00:00:00,200105458.0,040994,29.0,CB1-1,CB LT 02,549.58,122.51,2024-04-02,2024-04-02,,3.46,SELESAI,CK1-1,CK1-1,560.12,452.08,2024-04-02,2024-04-02,SELESAI,R292F,2024-04-04,2024-04-04,985.0,0.969507273765232,Selesai,1.0,UPS 312,2024-04-17,2024-04-17,58284.0,0.9714,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.46,672.09,1012.2,1.5060482971030666,0.0,0,0,0,0.0,0.0,4.0,2024.0,3.46
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-03-28 00:00:00,200105459.0,041004,30.0,CB1-1,CB LT 02,548.6,121.5,2024-04-02,2024-04-02,,3.63,SELESAI,CK1-1,CK1-1,559.74,494.0,2024-04-03,2024-04-03,SELESAI,F3090,2024-04-03,2024-04-04,977.0,0.961633103013839,Selesai,1.0,UPS 312,2024-04-15,2024-04-16,57790.0,0.9631666666666666,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.63,670.1,1053.74,1.5725115654379942,0.0,0,0,0,1.0,1.0,4.0,2024.0,3.63
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-03-28 00:00:00,200105480.0,041014,31.0,CB1-1,CB LT 02,548.5,121.79,2024-04-02,2024-04-02,,3.41,SELESAI,CK1-1,CK1-1,560.66,451.02,2024-04-03,2024-04-03,SELESAI,F3090,2024-04-04,2024-04-04,984.0,0.968523002421308,Selesai,1.0,UPS 310,2024-04-17,2024-04-17,57451.0,0.9575166666666668,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.41,670.29,1011.68,1.5093168628504081,0.0,0,0,0,0.0,0.0,4.0,2024.0,3.41
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-03-28 00:00:00,200105481.0,041024,32.0,CB1-1,CB LT 02,552.0,125.47,2024-04-02,2024-04-02,,3.77,SELESAI,CK1-1,CK1-1,463.18,455.02,2024-04-03,2024-04-03,SELESAI,R292F,2024-04-04,2024-04-04,989.0,0.973444359140928,Selesai,1.0,UPS 310,2024-04-17,2024-04-17,58431.0,0.97385,SELESAI,1.0,673.0,2024-05-28 00:00:00,UPS 310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.77,677.47,918.2,1.3553367676797496,0.0,0,0,0,0.0,0.0,4.0,2024.0,3.77
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-03-28 00:00:00,200105482.0,041034,33.0,CB1-1,CB LT 02,552.02,122.6,2024-04-02,2024-04-02,,3.75,SELESAI,CK1-1,CK3-1,562.64,452.2,2024-04-04,2024-04-04,SELESAI,F3090,2024-04-04,2024-04-05,987.0,0.97147581645308,Selesai,1.0,UPS 310,2024-04-17,2024-04-18,58285.0,0.9714166666666668,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.75,674.62,1014.8399999999999,1.504313539474074,0.0,0,0,0,1.0,1.0,4.0,2024.0,3.75
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-03-28 00:00:00,200105483.0,041044,34.0,CB1-1,CB LT 02,551.74,123.4,2024-04-04,2024-04-02,,3.71,SELESAI,CK1-1,CK3-1,562.8,452.99,2024-04-04,2024-04-04,SELESAI,R292F,2024-04-04,2024-04-05,988.0,0.972460087797004,Selesai,1.0,UPS 310,2024-04-18,2024-04-18,58047.0,0.96745,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.71,675.14,1015.79,1.5045620167668927,0.0,0,0,0,1.0,0.0,4.0,2024.0,3.71
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-03-28 00:00:00,200105484.0,041054,35.0,CB1-1,CB LT 02,549.76,123.96,2024-04-04,2024-04-02,,3.72,SELESAI,CK2-1,CK3-1,560.9,453.55,2024-04-05,2024-04-04,SELESAI,F3090,2024-04-05,2024-04-05,986.0,0.970491545109156,Selesai,1.0,UPS 312,2024-04-18,2024-04-18,58350.0,0.9725,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.72,673.72,1014.45,1.5057442260879892,0.0,0,0,0,0.0,0.0,4.0,2024.0,3.72
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-04-01 00:00:00,200105500.0,041214,36.0,CB1-1,CB LT 02,550.48,125.0,2024-04-04,2024-04-02,,3.6,SELESAI,CK2-1,CK3-1,561.66,454.59,2024-04-05,2024-04-04,SELESAI,R292F,2024-04-05,2024-04-05,989.0,0.973444359140928,Selesai,1.0,UPS 310,2024-04-18,2024-04-19,58392.0,0.9732,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.6,675.48,1016.25,1.5044856990584472,0.0,0,0,0,0.0,1.0,4.0,2024.0,3.6
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-04-02 00:00:00,200105501.0,041224,37.0,CB1-1,CB LT 02,551.2,120.76,2024-04-15,2024-04-15,,3.59,SELESAI,CK1-1,CK1-1,561.68,450.1,2024-04-15,2024-04-15,SELESAI,R292F,2024-04-15,2024-04-16,984.0,0.968523002421308,Selesai,1.0,UPS 312,2024-04-18,2024-04-19,58080.0,0.968,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.59,671.96,1011.78,1.5057146258705874,0.0,0,0,0,1.0,1.0,4.0,2024.0,3.59
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-04-04 00:00:00,200105477.0,041594,38.0,CB1-1,CB LT 02,550.0,122.93,2024-04-15,2024-04-15,,3.41,SELESAI,CK3-1,CK1-1,561.07,452.42,2024-04-15,2024-04-15,SELESAI,R292F,2024-04-16,2024-04-17,982.0,0.966554459733459,Selesai,1.0,UPS 310,2024-04-19,2024-05-24,58240.0,0.9706666666666668,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.41,672.9300000000001,1013.49,1.5060853283402433,0.0,0,0,0,1.0,35.0,4.0,2024.0,3.41
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-04-04 00:00:00,200105478.0,041604,39.0,CB1-1,CB LT 02,548.0,124.37,2024-04-15,2024-04-15,,3.79,SELESAI,CK3-1,CK1-1,559.16,453.3,2024-04-15,2024-04-15,SELESAI,R292F,2024-04-17,2024-04-18,981.0,0.965570188389535,Selesai,1.0,UPS 312,2024-04-19,2024-04-19,58067.0,0.9677833333333332,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.79,672.37,1012.46,1.5058078141499474,0.0,0,0,0,1.0,0.0,4.0,2024.0,3.79
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-04-04 00:00:00,200105479.0,041614,40.0,CB1-1,CB LT 02,550.0,123.75,2024-04-15,2024-04-15,,3.4,SELESAI,CK3-1,CK1-1,561.15,453.28,2024-04-15,2024-04-15,SELESAI,R292F,2024-04-18,2024-04-18,983.0,0.967538731077383,Selesai,1.0,UPS 310,2024-04-22,2024-04-23,58110.0,0.9685,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.4,673.75,1014.43,1.505647495361781,0.0,0,0,0,0.0,1.0,4.0,2024.0,3.4
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-04-04 00:00:00,200105560.0,041624,41.0,CB1-1,CB LT 02,550.0,124.41,2024-04-15,2024-04-15,,3.42,SELESAI,CK3-1,CK1-1,561.18,454.0,2024-04-15,2024-04-15,SELESAI,R292F,2024-04-18,2024-04-19,984.0,0.968523002421308,Selesai,1.0,UPS 312,2024-04-22,2024-04-22,58252.0,0.9708666666666668,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.42,674.41,1015.18,1.505286101926128,0.0,0,0,0,1.0,0.0,4.0,2024.0,3.42
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-04-04 00:00:00,200105561.0,041634,42.0,CB1-1,CB LT 02,547.0,122.54,2024-04-15,2024-04-15,,3.52,SELESAI,CK3-1,CK3-1,557.69,451.72,2024-04-16,2024-04-16,SELESAI,R292F,2024-04-19,2024-04-19,980.0,0.964585917045611,Selesai,1.0,UPS 310,2024-04-23,2024-04-24,57970.0,0.9661666666666666,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.52,669.54,1009.4100000000001,1.5076171699973118,0.0,0,0,0,0.0,1.0,4.0,2024.0,3.52
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-04-04 00:00:00,200105562.0,041644,43.0,CB1-1,CB LT 02,548.74,124.25,2024-04-15,2024-04-15,,3.69,SELESAI,CK3-1,CK3-1,559.61,453.59,2024-04-16,2024-04-16,SELESAI,R292F,2024-04-19,2024-04-20,982.0,0.966554459733459,Selesai,1.0,UPS 312,2024-04-23,2024-04-24,58635.0,0.97725,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.69,672.99,1013.2,1.5055201414582684,0.0,0,0,0,1.0,1.0,4.0,2024.0,3.69
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-04-04 00:00:00,200105563.0,041654,44.0,CB1-1,CB LT 02,547.84,125.68,2024-04-15,2024-04-15,,3.73,SELESAI,CK3-1,CK3-1,558.36,455.05,2024-04-16,2024-04-16,SELESAI,R292F,2024-04-20,2024-04-20,982.0,0.966554459733459,Selesai,1.0,UPS 310,2024-04-24,2024-04-24,58067.0,0.9677833333333332,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.73,673.52,1013.4100000000001,1.5046472265114623,0.0,0,0,0,0.0,0.0,4.0,2024.0,3.73
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-04-04 00:00:00,200105564.0,041664,45.0,CB1-1,CB LT 02,548.0,124.93,,2024-04-15,,3.59,SELESAI,CK1-1,CK2-1,559.04,454.4,2024-04-17,2024-04-17,SELESAI,R292F,2024-04-20,2024-05-27,984.0,0.968523002421308,Selesai,1.0,UPS 310,2024-05-31,,46460.0,0.7743333333333333,"BELUM SELESAI, 3 TONG DI HOLD, DU TINGGI",0.7743333333333333,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.59,672.9300000000001,1013.4399999999999,1.5060110264069069,0.0,0,1,1,37.0,,4.0,2024.0,3.59
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-04-04 00:00:00,200105565.0,041674,46.0,CB1-1,CB LT 02,550.0,122.62,2024-04-17,2024-04-16,,3.8,SELESAI,CK1-1,CK2-1,561.7,452.06,2024-04-17,2024-04-17,SELESAI,F3090,2024-04-22,2024-04-22,986.0,0.970491545109156,Selesai,1.0,UPS 312,2024-04-24,2024-04-24,57952.0,0.9658666666666668,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.8,672.62,1013.76,1.5071808747881419,0.0,0,0,0,0.0,0.0,4.0,2024.0,3.8
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-04-04 00:00:00,200105566.0,041684,47.0,CB1-1,CB LT 02,548.5,123.05,2024-04-17,2024-04-16,,3.51,SELESAI,CK1-1,CK2-1,559.0,452.58,2024-04-17,2024-04-17,SELESAI,R292F,2024-04-22,2024-04-22,981.0,0.965570188389535,Selesai,1.0,UPS 312,2024-04-24,2024-04-25,58051.0,0.9675166666666668,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.51,671.55,1011.5799999999999,1.50633608815427,0.0,0,0,0,0.0,1.0,4.0,2024.0,3.51
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,4.0,2024.0,2024-04-04 00:00:00,200105567.0,041694,48.0,CB1-1,CB LT 02,553.7,121.29,2024-04-17,2024-04-16,,3.74,SELESAI,CK1-1,CK2-1,564.86,450.8,2024-04-17,2024-04-17,SELESAI,F3090,2024-04-22,2024-04-23,984.0,0.968523002421308,Selesai,1.0,UPS 310,2024-04-25,2024-04-26,58180.0,0.9696666666666668,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.74,674.99,1015.6600000000001,1.5047037733892354,0.0,0,0,0,1.0,1.0,4.0,2024.0,3.74
s,NEO RHEUMACYL TABLET NP/24 X 20,NRDB,200-00-03,5.0,2024.0,2024-04-05 00:00:00,200105626.0,050014,1.0,CB1-1,CB  2,547.0,125.86,,2024-04-16,,3.54,SELESAI,CK1-1,CK2-1,558.0,455.42,2024-04-18,2024-04-17,SELESAI,R292F,2024-04-22,2024-04-23,983.0,0.967538731077383,Selesai,1.0,UPS 310,2024-04-24,2024-04-25,58070.0,0.9678333333333332,SELESAI,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.54,672.86,1013.4200000000001,1.506137978182683,0.0,0,0,0,1.0,1.0,4.0,2024.0,3.54
