Status,Material_Description,Material_Code,Code_Material,RK,Tahun,Created_On_SAP,No_Order,Batch,Batch_Ke,GB_Mesin_L1,GB_Mesin_L2,GB_Yield_Kg_L1,GB_Yield_Kg_L2,GB_Tanggal_CB_L1,GB_Tanggal_CB_L2,GB_Kadar_Air_L1,GB_Kadar_Air_L2,GB_Keterangan,GK_Mesin_L1,GK_Mesin_L2,GK_Yield_Kg_L1,GK_Yield_Kg_L2,GK_Tanggal_CK_L1,GK_Tanggal_CK_L2,GK_Keterangan,Cetak_Mesin,Cetak_Tgl_Mulai,Cetak_Tgl_Selesai,Cetak_Yield_Kg,Cetak_Pct_Teoritis,Cetak_Keterangan,Cetak_Total,Kemas_Mesin,Kemas_Tgl_Mulai,Kemas_Tgl_Selesai,Kemas_Yield_Blister,Kemas_Pct_Teoritis,Kemas_Keterangan,Kemas_Total,Kemul_Tambahan,Tgl_Kemul,Mesin_Sealing,Sealing,Forming,Hasil_Blister_Reject,Tablet_Rusak_Kg,Sampah_Cacahan_Kg,Blister_Kosong_Kg,Waste_Sedotan_Kg,Waste_Sample_IPC_Kg
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,02,2024,17.01.2024,200104730,020224,5,CB  1,,462.7,,2024-01-23 00:00:00,,"4,62/4,77/4,52",,SELESAI,,CK  2,,330.3,,2024-01-23 00:00:00,SELESAI,,2024-01-25 00:00:00,2024-01-26 00:00:00,773,0.96625,Selesai ,1,BP 20,2024-01-31 00:00:00,2024-02-01 00:00:00,241238,0.964952,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,02,2024,17.01.2024,200104731,020234,6,CB  1,,467.5,,2024-01-23 00:00:00,,"4,59/4,57/4,55",,SELESAI,,CK  2,,330.2,,2024-01-23 00:00:00,SELESAI,,2024-01-26 00:00:00,2024-01-26 00:00:00,777,0.97125,Selesai ,1,BP 20,2024-02-02 00:00:00,2024-02-05 00:00:00,242725,0.9709,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,02,2024,17.01.2024,200104732,020244,7,CB  1,,462.3,,2024-01-24 00:00:00,,"4,71/4,51/4,56",,SELESAI,,CK  2,,330,,2024-01-24 00:00:00,SELESAI,,2024-02-13 00:00:00,2024-02-13 00:00:00,773,0.96625,Selesai ,1,MTX 514,2024-02-20 00:00:00,2024-02-21 00:00:00,240224,0.960896,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,02,2024,17.01.2024,200104733,020254,8,CB  1,,465.6,,2024-01-24 00:00:00,,"4,79/4,79/4,69",,SELESAI,,CK  2,,330,,2024-02-02 00:00:00,SELESAI,,2024-02-05 00:00:00,2024-02-05 00:00:00,775,0.96875,Selesai ,1,BP 20,2024-02-05 00:00:00,2024-02-07 00:00:00,242051,0.968204,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,02,2024,17.01.2024,200104737,020264,9,CB  1,,462.4,,2024-02-02 00:00:00,,"4,57/4,63/4,57",,SELESAI,,CK  2,,330,,2024-02-02 00:00:00,SELESAI,,2024-02-05 00:00:00,2024-02-06 00:00:00,773,0.96625,Selesai ,1,BP 20,2024-02-07 00:00:00,2024-02-07 00:00:00,241701,0.966804,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,02,2024,2024-01-23 00:00:00,200104613,020724,10,CB  1,,464.69,,2024-02-05 00:00:00,,"4,56/4,64/4,77",,SELESAI,,CK  2,,330.3,,2024-02-02 00:00:00,SELESAI,,2024-02-06 00:00:00,2024-02-06 00:00:00,775,0.96875,Selesai ,1,BP 20,2024-02-07 00:00:00,2024-02-09 00:00:00,242051,0.968204,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,02,2024,2024-01-23 00:00:00,200104614,020734,11,CB  1,,466.38,,2024-02-05 00:00:00,,"4,80/4,54/4,42",,SELESAI,,CK  2,,329.9,,2024-02-06 00:00:00,SELESAI,,2024-02-07 00:00:00,2024-02-07 00:00:00,776,0.97,Selesai ,1,MTX 514,2024-02-12 00:00:00,2024-02-13 00:00:00,241158,0.964632,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,02,2024,2024-01-23 00:00:00,200104615,020744,12,CB  1,,465.9,,2024-02-05 00:00:00,,"4,72/4,59/4,46",,SELESAI,,CK  2,,329.9,,2024-02-06 00:00:00,SELESAI,,2024-02-07 00:00:00,2024-02-07 00:00:00,776,0.97,Selesai ,1,MTX 514,2024-02-13 00:00:00,2024-02-15 00:00:00,241941,0.967764,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,02,2024,2024-01-23 00:00:00,200104616,020754,13,CB  1,,460.7,,2024-02-06 00:00:00,,"4,77/4,57/4,70",,SELESAI,,CK  2,,329.9,,2024-02-06 00:00:00,SELESAI,,2024-02-09 00:00:00,2024-02-09 00:00:00,773,0.96625,Selesai ,1,MTX 514,2024-02-15 00:00:00,2024-02-16 00:00:00,240391,0.961564,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,02,2024,2024-01-23 00:00:00,200104617,020764,14,CB  1,,466.4,,2024-02-06 00:00:00,,"4,53/4,76/4,40",,SELESAI,,CK  2,,330,,2024-02-07 00:00:00,SELESAI,,2024-02-09 00:00:00,2024-02-12 00:00:00,776,0.97,Selesai ,1,MTX 514,2024-02-16 00:00:00,2024-02-19 00:00:00,240929,0.963716,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,02,2024,2024-01-30 00:00:00,200104853,021404,15,CB  1,,466.2,,2024-02-06 00:00:00,,"4,50/4,72/4,71",,SELESAI,,CK  2,,330.2,,2024-02-07 00:00:00,SELESAI,,2024-02-12 00:00:00,2024-02-15 00:00:00,776,0.97,Selesai ,1,MTX 514,2024-02-21 00:00:00,2024-02-21 00:00:00,95750,0.383,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,02,2024,2024-01-30 00:00:00,200104854,021414,16,CB  1,,462.8,,2024-02-07 00:00:00,,"4,65/4,60/4,64",,SELESAI,,CK  2,,330.3,,2024-02-07 00:00:00,SELESAI,,2024-02-15 00:00:00,2024-02-15 00:00:00,773,0.96625,Selesai ,1,MTX 514,2024-02-19 00:00:00,2024-02-20 00:00:00,241469,0.965876,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,02,2024,2024-01-30 00:00:00,200104855,021424,17,CB  1,,465,,2024-02-07 00:00:00,,"4,69/4,59/4,72",,SELESAI,,CK  2,,329.8,,2024-02-07 00:00:00,SELESAI,,2024-02-19 00:00:00,2024-02-20 00:00:00,775,0.96875,Selesai ,1,BP 20,2024-02-21 00:00:00,2024-02-22 00:00:00,242135,0.96854,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,02,2024,2024-01-30 00:00:00,200104856,021434,18,CB  1,,464.37,,2024-02-09 00:00:00,,"4,47/4,59/4,49",,SELESAI,,CK  2,,329.8,,2024-02-09 00:00:00,SELESAI,,2024-02-20 00:00:00,2024-02-20 00:00:00,775,0.96875,Selesai ,1,BP 20,2024-02-22 00:00:00,2024-02-22 00:00:00,241864,0.967456,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,02,2024,2024-01-30 00:00:00,200104857,021444,19,CB  1,,469.58,,2024-02-09 00:00:00,,"4,54/4,64/4,69",,SELESAI,,CK  2,,330.2,,2024-02-14 00:00:00,SELESAI,,2024-02-21 00:00:00,2024-02-22 00:00:00,781,0.97625,Selesai ,1,BP 20,2024-02-23 00:00:00,2024-02-26 00:00:00,243470,0.97388,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,02,2024,2024-02-09 00:00:00,200104990,022204,20,CB  1,,458.3,,2024-02-15 00:00:00,,"4,72/4,74/4,56",,SELESAI,,CK  2,,330.1,,2024-02-14 00:00:00,SELESAI,,2024-02-22 00:00:00,2024-02-22 00:00:00,773,0.96625,Selesai ,1,BP 20,2024-02-26 00:00:00,2024-02-26 00:00:00,240705,0.96282,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,02,2024,2024-02-09 00:00:00,200104991,022214,21,CB  1,,463.6,,2024-02-15 00:00:00,,"4,59/4,42/4,57",,SELESAI,,CK  2,,330,,2024-02-14 00:00:00,SELESAI,,2024-02-22 00:00:00,2024-02-23 00:00:00,774,0.9675,Selesai ,1,BP 20,2024-02-26 00:00:00,2024-02-27 00:00:00,241290,0.96516,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,02,2024,2024-02-09 00:00:00,200104992,022224,22,CB  1,,465.67,,2024-02-15 00:00:00,,"4,42/4,42/4,57",,SELESAI,,CK  2,,330,,2024-02-20 00:00:00,SELESAI,,2024-02-23 00:00:00,2024-02-23 00:00:00,775,0.96875,Selesai ,1,BP 20,2024-02-29 00:00:00,2024-02-29 00:00:00,242046,0.968184,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,02,2024,2024-02-09 00:00:00,200104993,022234,23,CB  1,,465.52,,2024-02-16 00:00:00,,"4,79/4,47/4,47",,SELESAI,,CK  2,,330,,2024-02-20 00:00:00,SELESAI,,2024-02-23 00:00:00,2024-02-24 00:00:00,775,0.96875,Selesai ,1,BP 20,2024-02-27 00:00:00,2024-02-28 00:00:00,239337,0.957348,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,02,2024,2024-02-09 00:00:00,200104994,022244,24,CB  1,,462.95,,2024-02-20 00:00:00,,"4,57/4,52/4,72",,SELESAI,,CK  2,,329.9,,2024-02-20 00:00:00,SELESAI,,2024-02-24 00:00:00,2024-02-24 00:00:00,774,0.9675,Selesai ,1,BP 20,2024-02-28 00:00:00,2024-02-28 00:00:00,241525,0.9661,SELESAI,1,,,,,,,,,,,
s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-02-13 00:00:00,200105024,030024,1,CB  1,,467.5,,2024-02-20 00:00:00,,"4,67/4,42/4,77",,SELESAI,,CK  2,,330.2,,2024-02-21 00:00:00,SELESAI,,2024-02-24 00:00:00,2024-02-24 00:00:00,777,0.97125,Selesai ,1,BP 20,2024-02-29 00:00:00,2024-03-01 00:00:00,242387,0.969548,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-02-13 00:00:00,200105025,030034,2,CB  1,,456.6,,2024-02-21 00:00:00,,"4,51/4,67/4,65",,SELESAI,,CK  2,,330.4,,2024-02-21 00:00:00,SELESAI,,2024-02-24 00:00:00,2024-02-26 00:00:00,774,0.9675,Selesai ,1,BP 20,2024-03-01 00:00:00,2024-03-01 00:00:00,241546,0.966184,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-02-13 00:00:00,200105026,030044,3,CB  1,,461.1,,2024-02-21 00:00:00,,"4,67/4,62/4,48",,SELESAI,,CK  2,,330.1,,2024-02-21 00:00:00,SELESAI,,2024-02-26 00:00:00,2024-02-26 00:00:00,773,0.96625,Selesai ,1,BP 20,2024-02-28 00:00:00,2024-02-29 00:00:00,241338,0.965352,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-02-13 00:00:00,200105027,030054,4,CB  1,,465.5,,2024-02-21 00:00:00,,"4,76/4,74/4,44",,SELESAI,,CK  2,,330.3,,2024-02-22 00:00:00,SELESAI,,2024-02-27 00:00:00,2024-02-27 00:00:00,775,0.96875,Selesai ,1,BP 20,2024-03-01 00:00:00,2024-03-04 00:00:00,242001,0.968004,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-02-13 00:00:00,200105028,030064,5,CB  1,,462.77,,2024-02-21 00:00:00,,"4,51/4,47/4,65",,SELESAI,,CK  2,,330.3,,2024-02-22 00:00:00,SELESAI,,2024-02-27 00:00:00,2024-02-27 00:00:00,774,0.9675,Selesai ,1,BP 20,2024-03-04 00:00:00,2024-03-05 00:00:00,240928,0.963712,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-02-19 00:00:00,200105019,030334,6,CB  1,,467.51,,2024-02-21 00:00:00,,"4,42/4,50/4,69",,SELESAI,,CK  2,,330.4,,2024-02-22 00:00:00,SELESAI,,2024-02-27 00:00:00,2024-02-28 00:00:00,777,0.97125,Selesai ,1,BP 20,2024-03-06 00:00:00,2024-03-07 00:00:00,242616,0.970464,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-02-19 00:00:00,200105080,030344,7,CB  1,,458.8,,2024-02-22 00:00:00,,"4,74/4,52/4,59",,SELESAI,,CK  2,,330.2,,2024-02-23 00:00:00,SELESAI,,2024-02-28 00:00:00,2024-02-28 00:00:00,773,0.96625,Selesai ,1,BP 20,2024-03-07 00:00:00,2024-03-07 00:00:00,241482,0.965928,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-02-19 00:00:00,200105081,030354,8,CB  1,,471.74,,2024-02-22 00:00:00,,"4,52/4,67/4,42",,SELESAI,,CK  2,,330.2,,2024-02-23 00:00:00,SELESAI,,2024-02-28 00:00:00,2024-02-29 00:00:00,781,0.97625,Selesai ,1,BP 20,2024-03-07 00:00:00,2024-03-08 00:00:00,243824,0.975296,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-02-19 00:00:00,200105082,030364,9,CB  1,,459.8,,2024-02-26 00:00:00,,"4,51/4,68/4,77",,SELESAI,,CK  2,,329.9,,2024-02-27 00:00:00,SELESAI,,2024-02-29 00:00:00,2024-02-29 00:00:00,773,0.96625,Selesai ,1,BP 20,2024-03-05 00:00:00,2024-03-05 00:00:00,241486,0.965944,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-02-22 00:00:00,200105129,030834,10,CB  1,,468.2,,2024-02-26 00:00:00,,"4,72/4,60/4,56",,SELESAI,,CK  2,,329.8,,2024-02-27 00:00:00,SELESAI,,2024-02-29 00:00:00,2024-02-29 00:00:00,778,0.9725,Selesai ,1,BP 20,2024-03-05 00:00:00,2024-03-06 00:00:00,242670,0.97068,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-02-22 00:00:00,200105130,030844,11,CB  1,,461.5,,2024-02-26 00:00:00,,"4,64/4,52/4,57",,SELESAI,,CK  2,,329.9,,2024-02-27 00:00:00,SELESAI,,2024-03-01 00:00:00,2024-03-01 00:00:00,773,0.96625,Selesai ,1,BP 20,2024-03-08 00:00:00,2024-03-09 00:00:00,241536,0.966144,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-02-22 00:00:00,200105131,030854,12,CB  1,,455.4,,2024-02-26 00:00:00,,"4,72/4,60/4,56",,SELESAI,,CK  2,,329.9,,2024-02-27 00:00:00,SELESAI,,2024-03-08 00:00:00,2024-03-09 00:00:00,766,0.9575,Selesai ,1,BP 20,2024-03-09 00:00:00,2024-03-12 00:00:00,238989,0.955956,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-02-22 00:00:00,200105132,030864,13,CB  1,,467.17,,2024-02-26 00:00:00,,"4,56/4,50/4,51",,SELESAI,,CK  2,,330,,2024-02-27 00:00:00,SELESAI,,2024-03-09 00:00:00,2024-03-12 00:00:00,777,0.97125,Selesai ,1,BP 20,2024-03-18 00:00:00,2024-03-19 00:00:00,242882,0.971528,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-02-22 00:00:00,200105133,030874,14,CB  1,,462,,2024-03-05 00:00:00,,"4,76/4,62/4,73",,SELESAI,,CK  2,,330.2,,2024-03-06 00:00:00,SELESAI,,2024-03-12 00:00:00,2024-03-12 00:00:00,773,0.96625,Selesai ,1,BP 20,2024-03-15 00:00:00,2024-03-18 00:00:00,241269,0.965076,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-03-04 00:00:00,200105056,031354,15,CB  1,,465.3,,2024-03-05 00:00:00,,"4,68/4,52/4,45",,SELESAI,,CK  2,,330.3,,2024-03-06 00:00:00,SELESAI,,2024-03-12 00:00:00,2024-03-13 00:00:00,775,0.96875,Selesai ,1,MTX 514,2024-03-19 00:00:00,2024-03-20 00:00:00,241292,0.965168,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-03-04 00:00:00,200105057,031364,16,CB  1,,466.2,,2024-03-05 00:00:00,,"4,61/4,47/4,50",,SELESAI,,CK  2,,330.1,,2024-03-06 00:00:00,SELESAI,,2024-03-13 00:00:00,2024-03-13 00:00:00,775,0.96875,Selesai ,1,MTX 514,2024-03-19 00:00:00,2024-03-21 00:00:00,241565,0.96626,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-03-04 00:00:00,200105058,031374,17,CB  1,,466.93,,2024-03-05 00:00:00,,"4,46/4,42/4,55",,SELESAI,,CK  2,,330.2,,2024-03-07 00:00:00,SELESAI,,2024-03-13 00:00:00,2024-03-14 00:00:00,777,0.97125,Selesai ,1,MTX 514,2024-03-21 00:00:00,2024-03-21 00:00:00,242058,0.968232,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-03-04 00:00:00,200105059,031384,18,CB  1,,461.2,,2024-03-08 00:00:00,,"4,77/4,77/4,49",,SELESAI,,CK  2,,330.2,,2024-03-07 00:00:00,SELESAI,,2024-03-14 00:00:00,2024-03-14 00:00:00,773,0.96625,Selesai ,1,MTX 514,2024-03-21 00:00:00,2024-03-22 00:00:00,240851,0.963404,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-03-04 00:00:00,200105240,031394,19,CB  1,,464.5,,2024-03-08 00:00:00,,"4,66/4,50/4,70",,SELESAI,,CK  2,,330.2,,2024-03-07 00:00:00,SELESAI,,2024-03-14 00:00:00,2024-03-14 00:00:00,775,0.96875,Selesai ,1,BP 20,2024-03-22 00:00:00,2024-03-22 00:00:00,242446,0.969784,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-03-07 00:00:00,200105279,031894,20,CB  1,,460.4,,2024-03-12 00:00:00,,"4,74/4,54/4,46",,SELESAI,,CK  2,,330,,2024-03-08 00:00:00,SELESAI,,2024-03-14 00:00:00,2024-03-15 00:00:00,771,0.96375,Selesai ,1,BP 20,2024-03-19 00:00:00,2024-03-19 00:00:00,240887,0.963548,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-03-07 00:00:00,200105280,031904,21,CB  1,,463.4,,2024-03-13 00:00:00,,"4,77/4,73/4,41",,SELESAI,,CK  2,,330,,2024-03-08 00:00:00,SELESAI,,2024-03-15 00:00:00,2024-03-15 00:00:00,776,0.97,Selesai ,1,BP 20,2024-03-19 00:00:00,2024-03-20 00:00:00,242054,0.968216,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-03-07 00:00:00,200105142,031974,22,CB  1,,469.8,,2024-03-13 00:00:00,,"4,53/4,72/4,68",,SELESAI,,CK  2,,329.92,,2024-03-13 00:00:00,SELESAI,,2024-03-15 00:00:00,2024-03-18 00:00:00,780,0.975,Selesai ,1,BP 20,2024-03-20 00:00:00,2024-03-20 00:00:00,243695,0.97478,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-03-07 00:00:00,200105143,031984,23,CB  1,,466,,2024-03-13 00:00:00,,"4,46/4,70/4,50",,SELESAI,,CK  2,,330.2,,2024-03-13 00:00:00,SELESAI,,2024-03-18 00:00:00,2024-03-18 00:00:00,776,0.97,Selesai ,1,BP 20,2024-03-20 00:00:00,2024-03-21 00:00:00,242147,0.968588,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-03-07 00:00:00,200105144,031994,24,CB  1,,461.9,,2024-03-15 00:00:00,,"4,78/4,41/4,54",,SELESAI,,CK  2,,330.2,,2024-03-13 00:00:00,SELESAI,,2024-03-19 00:00:00,2024-03-19 00:00:00,784,0.98,Selesai ,1,BP 20,2024-03-21 00:00:00,2024-03-22 00:00:00,247545,0.99018,SELESAI,1,9130,2024-04-26 00:00:00,BP 20,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-03-07 00:00:00,200105145,032004,25,CB  1,,466,,2024-03-14 00:00:00,,"4,80/4,75/4,63",,SELESAI,,CK  2,,330.3,,2024-03-14 00:00:00,SELESAI,,2024-03-18 00:00:00,2024-03-19 00:00:00,779,0.97375,Selesai ,1,MTX 514,2024-03-23 00:00:00,2024-03-23 00:00:00,242319,0.969276,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-03-14 00:00:00,200105329,032494,26,CB  1,,463.8,,2024-03-18 00:00:00,,"4,74/4,57/4,56",,SELESAI,,CK  2,,330.4,,2024-03-19 00:00:00,SELESAI,,2024-03-19 00:00:00,2024-03-19 00:00:00,786,0.9825,Selesai ,1,BP 20,2024-03-23 00:00:00,2024-03-23 00:00:00,242513,0.970052,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-03-14 00:00:00,200105330,032504,27,CB  1,,466.92,,2024-03-18 00:00:00,,"4,61/4,41/4,61",,SELESAI,,CK  2,,330.2,,2024-03-19 00:00:00,SELESAI,,2024-03-19 00:00:00,2024-03-20 00:00:00,781,0.97625,Selesai ,1,BP 20,2024-03-23 00:00:00,2024-03-25 00:00:00,244121,0.976484,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-03-14 00:00:00,200105331,032514,28,CB  1,,467.95,,2024-03-18 00:00:00,,"4,60/4,67/4,72",,SELESAI,,CK  2,,330.2,,2024-03-19 00:00:00,SELESAI,,2024-03-20 00:00:00,2024-03-20 00:00:00,782,0.9775,Selesai ,1,MTX 514,2024-03-23 00:00:00,2024-03-25 00:00:00,243086,0.972344,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-03-14 00:00:00,200105332,032524,29,CB  1,,469.36,,2024-03-18 00:00:00,,"4,61/4,51/4,59",,SELESAI,,CK  2,,330,,2024-03-20 00:00:00,SELESAI,,2024-03-20 00:00:00,2024-03-21 00:00:00,781,0.97625,Selesai ,1,BP 20,2024-03-25 00:00:00,2024-03-25 00:00:00,244032,0.976128,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-03-14 00:00:00,200105333,032534,30,CB  1,,461.7,,2024-03-19 00:00:00,,"4,61/4,64/4,44",,SELESAI,,CK  2,,330.2,,2024-03-20 00:00:00,SELESAI,,2024-03-21 00:00:00,2024-03-21 00:00:00,774,0.9675,Selesai ,1,BP 20,2024-03-25 00:00:00,2024-03-26 00:00:00,241770,0.96708,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-03-14 00:00:00,200105380,032544,31,CB  1,,466.6,,2024-03-19 00:00:00,,"4,68/4,75/4,62",,SELESAI,,CK  2,,330.2,,2024-03-20 00:00:00,SELESAI,,2024-03-21 00:00:00,2024-03-21 00:00:00,779,0.97375,Selesai ,1,BP 20,2024-03-26 00:00:00,2024-03-27 00:00:00,242714,0.970856,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,03,2024,2024-03-14 00:00:00,200105381,032554,32,CB  1,,462.6,,2024-03-20 00:00:00,,"4,54/4,74/4,77",,SELESAI,,CK  2,,330.2,,2024-03-20 00:00:00,SELESAI,,2024-03-21 00:00:00,2024-03-22 00:00:00,773,0.96625,Selesai ,1,BP 20,2024-03-27 00:00:00,2024-03-28 00:00:00,241055,0.96422,SELESAI,1,,,,,,,,,,,
s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,04,2024,2024-03-25 00:00:00,200105282,040644,1,CB  1,,463,,2024-03-27 00:00:00,,"4,47/4,76/4,79",,SELESAI,,CK  2,,330.3,,2024-03-28 00:00:00,SELESAI,,2024-04-01 00:00:00,2024-04-01 00:00:00,773,0.96625,Selesai ,1,MTX 514,2024-04-02 00:00:00,2024-04-03 00:00:00,240581,0.962324,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,04,2024,2024-03-25 00:00:00,200105283,040654,2,CB  1,,469.7,,2024-03-27 00:00:00,,"4,41/4,77/4,72",,SELESAI,,CK  2,,330.3,,2024-03-28 00:00:00,SELESAI,,2024-04-01 00:00:00,2024-04-02 00:00:00,779,0.97375,Selesai ,1,MTX 514,2024-04-03 00:00:00,2024-04-04 00:00:00,242567,0.970268,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,04,2024,2024-03-25 00:00:00,200105284,040664,3,CB  1,,463.2,,2024-03-28 00:00:00,,"4,45/4,69/4,64",,SELESAI,,CK  2,,330.3,,2024-03-28 00:00:00,SELESAI,,2024-04-02 00:00:00,2024-04-02 00:00:00,773,0.96625,Selesai ,1,MTX 514,2024-04-05 00:00:00,2024-04-15 00:00:00,240127,0.960508,SELESAI,1,,,,,,,,,,,
s,BODREX EXTRA KAPLET/4'S,BTRA,001-09-01,04,2024,2024-03-25 00:00:00,200105285,040674,4,CB  1,,461.9,,2024-03-28 00:00:00,,"4,59/4,47/4,58",,SELESAI,,CK  2,,330.1,,2024-04-01 00:00:00,SELESAI,,2024-04-02 00:00:00,2024-04-02 00:00:00,773,0.96625,Selesai ,1,MTX 514,2024-04-04 00:00:00,2024-04-05 00:00:00,240335,0.96134,SELESAI,1,,,,,,,,,,,
